#EPSG;Name;IsGeographic
2295;"ATS77 / MTM Nova Scotia zone 5";False
2308;"Batavia / TM 109 SE";False
2309;"WGS 84 / TM 116 SE";False
2310;"WGS 84 / TM 132 SE";False
2311;"WGS 84 / TM 6 NE";False
2312;"Garoua / UTM zone 33N";False
2313;"Kousseri / UTM zone 33N";False
2314;"Trinidad 1903 / Trinidad Grid (ftCla)";False
2315;"Campo Inchauspe / UTM zone 19S";False
2316;"Campo Inchauspe / UTM zone 20S";False
2317;"PSAD56 / ICN Regional";False
2318;"Ain el Abd / Aramco Lambert";False
2319;"ED50 / TM27";False
2320;"ED50 / TM30";False
2321;"ED50 / TM33";False
2322;"ED50 / TM36";False
2323;"ED50 / TM39";False
2324;"ED50 / TM42";False
2325;"ED50 / TM45";False
2326;"Hong Kong 1980 Grid System";False
2327;"Xian 1980 / Gauss-Kruger zone 13";False
2328;"Xian 1980 / Gauss-Kruger zone 14";False
2329;"Xian 1980 / Gauss-Kruger zone 15";False
2330;"Xian 1980 / Gauss-Kruger zone 16";False
2331;"Xian 1980 / Gauss-Kruger zone 17";False
2332;"Xian 1980 / Gauss-Kruger zone 18";False
2333;"Xian 1980 / Gauss-Kruger zone 19";False
2334;"Xian 1980 / Gauss-Kruger zone 20";False
2335;"Xian 1980 / Gauss-Kruger zone 21";False
2336;"Xian 1980 / Gauss-Kruger zone 22";False
2337;"Xian 1980 / Gauss-Kruger zone 23";False
2338;"Xian 1980 / Gauss-Kruger CM 75E";False
2339;"Xian 1980 / Gauss-Kruger CM 81E";False
2340;"Xian 1980 / Gauss-Kruger CM 87E";False
2341;"Xian 1980 / Gauss-Kruger CM 93E";False
2342;"Xian 1980 / Gauss-Kruger CM 99E";False
2343;"Xian 1980 / Gauss-Kruger CM 105E";False
2344;"Xian 1980 / Gauss-Kruger CM 111E";False
2345;"Xian 1980 / Gauss-Kruger CM 117E";False
2346;"Xian 1980 / Gauss-Kruger CM 123E";False
2347;"Xian 1980 / Gauss-Kruger CM 129E";False
2348;"Xian 1980 / Gauss-Kruger CM 135E";False
2349;"Xian 1980 / 3-degree Gauss-Kruger zone 25";False
2350;"Xian 1980 / 3-degree Gauss-Kruger zone 26";False
2351;"Xian 1980 / 3-degree Gauss-Kruger zone 27";False
2352;"Xian 1980 / 3-degree Gauss-Kruger zone 28";False
2353;"Xian 1980 / 3-degree Gauss-Kruger zone 29";False
2354;"Xian 1980 / 3-degree Gauss-Kruger zone 30";False
2355;"Xian 1980 / 3-degree Gauss-Kruger zone 31";False
2356;"Xian 1980 / 3-degree Gauss-Kruger zone 32";False
2357;"Xian 1980 / 3-degree Gauss-Kruger zone 33";False
2358;"Xian 1980 / 3-degree Gauss-Kruger zone 34";False
2359;"Xian 1980 / 3-degree Gauss-Kruger zone 35";False
2360;"Xian 1980 / 3-degree Gauss-Kruger zone 36";False
2361;"Xian 1980 / 3-degree Gauss-Kruger zone 37";False
2362;"Xian 1980 / 3-degree Gauss-Kruger zone 38";False
2363;"Xian 1980 / 3-degree Gauss-Kruger zone 39";False
2364;"Xian 1980 / 3-degree Gauss-Kruger zone 40";False
2365;"Xian 1980 / 3-degree Gauss-Kruger zone 41";False
2366;"Xian 1980 / 3-degree Gauss-Kruger zone 42";False
2367;"Xian 1980 / 3-degree Gauss-Kruger zone 43";False
2368;"Xian 1980 / 3-degree Gauss-Kruger zone 44";False
2369;"Xian 1980 / 3-degree Gauss-Kruger zone 45";False
2370;"Xian 1980 / 3-degree Gauss-Kruger CM 75E";False
2371;"Xian 1980 / 3-degree Gauss-Kruger CM 78E";False
2372;"Xian 1980 / 3-degree Gauss-Kruger CM 81E";False
2373;"Xian 1980 / 3-degree Gauss-Kruger CM 84E";False
2374;"Xian 1980 / 3-degree Gauss-Kruger CM 87E";False
2375;"Xian 1980 / 3-degree Gauss-Kruger CM 90E";False
2376;"Xian 1980 / 3-degree Gauss-Kruger CM 93E";False
2377;"Xian 1980 / 3-degree Gauss-Kruger CM 96E";False
2378;"Xian 1980 / 3-degree Gauss-Kruger CM 99E";False
2379;"Xian 1980 / 3-degree Gauss-Kruger CM 102E";False
2380;"Xian 1980 / 3-degree Gauss-Kruger CM 105E";False
2381;"Xian 1980 / 3-degree Gauss-Kruger CM 108E";False
2382;"Xian 1980 / 3-degree Gauss-Kruger CM 111E";False
2383;"Xian 1980 / 3-degree Gauss-Kruger CM 114E";False
2384;"Xian 1980 / 3-degree Gauss-Kruger CM 117E";False
2385;"Xian 1980 / 3-degree Gauss-Kruger CM 120E";False
2386;"Xian 1980 / 3-degree Gauss-Kruger CM 123E";False
2387;"Xian 1980 / 3-degree Gauss-Kruger CM 126E";False
2388;"Xian 1980 / 3-degree Gauss-Kruger CM 129E";False
2389;"Xian 1980 / 3-degree Gauss-Kruger CM 132E";False
2390;"Xian 1980 / 3-degree Gauss-Kruger CM 135E";False
2391;"KKJ / Finland zone 1";False
2392;"KKJ / Finland zone 2";False
2393;"KKJ / Finland Uniform Coordinate System";False
2394;"KKJ / Finland zone 4";False
2395;"South Yemen / Gauss-Kruger zone 8";False
2396;"South Yemen / Gauss-Kruger zone 9";False
2397;"Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 3";False
2398;"Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 4";False
2399;"Pulkovo 1942(83) / 3-degree Gauss-Kruger zone 5";False
2400;"RT90 2.5 gon W (deprecated)";False
2401;"Beijing 1954 / 3-degree Gauss-Kruger zone 25";False
2402;"Beijing 1954 / 3-degree Gauss-Kruger zone 26";False
2403;"Beijing 1954 / 3-degree Gauss-Kruger zone 27";False
2404;"Beijing 1954 / 3-degree Gauss-Kruger zone 28";False
2405;"Beijing 1954 / 3-degree Gauss-Kruger zone 29";False
2406;"Beijing 1954 / 3-degree Gauss-Kruger zone 30";False
2407;"Beijing 1954 / 3-degree Gauss-Kruger zone 31";False
2408;"Beijing 1954 / 3-degree Gauss-Kruger zone 32";False
2409;"Beijing 1954 / 3-degree Gauss-Kruger zone 33";False
2410;"Beijing 1954 / 3-degree Gauss-Kruger zone 34";False
2411;"Beijing 1954 / 3-degree Gauss-Kruger zone 35";False
2412;"Beijing 1954 / 3-degree Gauss-Kruger zone 36";False
2413;"Beijing 1954 / 3-degree Gauss-Kruger zone 37";False
2414;"Beijing 1954 / 3-degree Gauss-Kruger zone 38";False
2415;"Beijing 1954 / 3-degree Gauss-Kruger zone 39";False
2416;"Beijing 1954 / 3-degree Gauss-Kruger zone 40";False
2417;"Beijing 1954 / 3-degree Gauss-Kruger zone 41";False
2418;"Beijing 1954 / 3-degree Gauss-Kruger zone 42";False
2419;"Beijing 1954 / 3-degree Gauss-Kruger zone 43";False
2420;"Beijing 1954 / 3-degree Gauss-Kruger zone 44";False
2421;"Beijing 1954 / 3-degree Gauss-Kruger zone 45";False
2422;"Beijing 1954 / 3-degree Gauss-Kruger CM 75E";False
2423;"Beijing 1954 / 3-degree Gauss-Kruger CM 78E";False
2424;"Beijing 1954 / 3-degree Gauss-Kruger CM 81E";False
2425;"Beijing 1954 / 3-degree Gauss-Kruger CM 84E";False
2426;"Beijing 1954 / 3-degree Gauss-Kruger CM 87E";False
2427;"Beijing 1954 / 3-degree Gauss-Kruger CM 90E";False
2428;"Beijing 1954 / 3-degree Gauss-Kruger CM 93E";False
2429;"Beijing 1954 / 3-degree Gauss-Kruger CM 96E";False
2430;"Beijing 1954 / 3-degree Gauss-Kruger CM 99E";False
2431;"Beijing 1954 / 3-degree Gauss-Kruger CM 102E";False
2432;"Beijing 1954 / 3-degree Gauss-Kruger CM 105E";False
2433;"Beijing 1954 / 3-degree Gauss-Kruger CM 108E";False
2434;"Beijing 1954 / 3-degree Gauss-Kruger CM 111E";False
2435;"Beijing 1954 / 3-degree Gauss-Kruger CM 114E";False
2436;"Beijing 1954 / 3-degree Gauss-Kruger CM 117E";False
2437;"Beijing 1954 / 3-degree Gauss-Kruger CM 120E";False
2438;"Beijing 1954 / 3-degree Gauss-Kruger CM 123E";False
2439;"Beijing 1954 / 3-degree Gauss-Kruger CM 126E";False
2440;"Beijing 1954 / 3-degree Gauss-Kruger CM 129E";False
2441;"Beijing 1954 / 3-degree Gauss-Kruger CM 132E";False
2442;"Beijing 1954 / 3-degree Gauss-Kruger CM 135E";False
2443;"JGD2000 / Japan Plane Rectangular CS I";False
2444;"JGD2000 / Japan Plane Rectangular CS II";False
2445;"JGD2000 / Japan Plane Rectangular CS III";False
2446;"JGD2000 / Japan Plane Rectangular CS IV";False
2447;"JGD2000 / Japan Plane Rectangular CS V";False
2448;"JGD2000 / Japan Plane Rectangular CS VI";False
2449;"JGD2000 / Japan Plane Rectangular CS VII";False
2450;"JGD2000 / Japan Plane Rectangular CS VIII";False
2451;"JGD2000 / Japan Plane Rectangular CS IX";False
2452;"JGD2000 / Japan Plane Rectangular CS X";False
2453;"JGD2000 / Japan Plane Rectangular CS XI";False
2454;"JGD2000 / Japan Plane Rectangular CS XII";False
2455;"JGD2000 / Japan Plane Rectangular CS XIII";False
2456;"JGD2000 / Japan Plane Rectangular CS XIV";False
2457;"JGD2000 / Japan Plane Rectangular CS XV";False
2458;"JGD2000 / Japan Plane Rectangular CS XVI";False
2459;"JGD2000 / Japan Plane Rectangular CS XVII";False
2460;"JGD2000 / Japan Plane Rectangular CS XVIII";False
2461;"JGD2000 / Japan Plane Rectangular CS XIX";False
2462;"Albanian 1987 / Gauss-Kruger zone 4";False
2463;"Pulkovo 1995 / Gauss-Kruger CM 21E";False
2464;"Pulkovo 1995 / Gauss-Kruger CM 27E";False
2465;"Pulkovo 1995 / Gauss-Kruger CM 33E";False
2466;"Pulkovo 1995 / Gauss-Kruger CM 39E";False
2467;"Pulkovo 1995 / Gauss-Kruger CM 45E";False
2468;"Pulkovo 1995 / Gauss-Kruger CM 51E";False
2469;"Pulkovo 1995 / Gauss-Kruger CM 57E";False
2470;"Pulkovo 1995 / Gauss-Kruger CM 63E";False
2471;"Pulkovo 1995 / Gauss-Kruger CM 69E";False
2472;"Pulkovo 1995 / Gauss-Kruger CM 75E";False
2473;"Pulkovo 1995 / Gauss-Kruger CM 81E";False
2474;"Pulkovo 1995 / Gauss-Kruger CM 87E";False
2475;"Pulkovo 1995 / Gauss-Kruger CM 93E";False
2476;"Pulkovo 1995 / Gauss-Kruger CM 99E";False
2477;"Pulkovo 1995 / Gauss-Kruger CM 105E";False
2478;"Pulkovo 1995 / Gauss-Kruger CM 111E";False
2479;"Pulkovo 1995 / Gauss-Kruger CM 117E";False
2480;"Pulkovo 1995 / Gauss-Kruger CM 123E";False
2481;"Pulkovo 1995 / Gauss-Kruger CM 129E";False
2482;"Pulkovo 1995 / Gauss-Kruger CM 135E";False
2483;"Pulkovo 1995 / Gauss-Kruger CM 141E";False
2484;"Pulkovo 1995 / Gauss-Kruger CM 147E";False
2485;"Pulkovo 1995 / Gauss-Kruger CM 153E";False
2486;"Pulkovo 1995 / Gauss-Kruger CM 159E";False
2487;"Pulkovo 1995 / Gauss-Kruger CM 165E";False
2488;"Pulkovo 1995 / Gauss-Kruger CM 171E";False
2489;"Pulkovo 1995 / Gauss-Kruger CM 177E";False
2490;"Pulkovo 1995 / Gauss-Kruger CM 177W";False
2491;"Pulkovo 1995 / Gauss-Kruger CM 171W";False
2492;"Pulkovo 1942 / Gauss-Kruger CM 9E (deprecated)";False
2493;"Pulkovo 1942 / Gauss-Kruger CM 15E (deprecated)";False
2494;"Pulkovo 1942 / Gauss-Kruger CM 21E";False
2495;"Pulkovo 1942 / Gauss-Kruger CM 27E";False
2496;"Pulkovo 1942 / Gauss-Kruger CM 33E";False
2497;"Pulkovo 1942 / Gauss-Kruger CM 39E";False
2498;"Pulkovo 1942 / Gauss-Kruger CM 45E";False
2499;"Pulkovo 1942 / Gauss-Kruger CM 51E";False
2500;"Pulkovo 1942 / Gauss-Kruger CM 57E";False
2501;"Pulkovo 1942 / Gauss-Kruger CM 63E";False
2502;"Pulkovo 1942 / Gauss-Kruger CM 69E";False
2503;"Pulkovo 1942 / Gauss-Kruger CM 75E";False
2504;"Pulkovo 1942 / Gauss-Kruger CM 81E";False
2505;"Pulkovo 1942 / Gauss-Kruger CM 87E";False
2506;"Pulkovo 1942 / Gauss-Kruger CM 93E";False
2507;"Pulkovo 1942 / Gauss-Kruger CM 99E";False
2508;"Pulkovo 1942 / Gauss-Kruger CM 105E";False
2509;"Pulkovo 1942 / Gauss-Kruger CM 111E";False
2510;"Pulkovo 1942 / Gauss-Kruger CM 117E";False
2511;"Pulkovo 1942 / Gauss-Kruger CM 123E";False
2512;"Pulkovo 1942 / Gauss-Kruger CM 129E";False
2513;"Pulkovo 1942 / Gauss-Kruger CM 135E";False
2514;"Pulkovo 1942 / Gauss-Kruger CM 141E";False
2515;"Pulkovo 1942 / Gauss-Kruger CM 147E";False
2516;"Pulkovo 1942 / Gauss-Kruger CM 153E";False
2517;"Pulkovo 1942 / Gauss-Kruger CM 159E";False
2518;"Pulkovo 1942 / Gauss-Kruger CM 165E";False
2519;"Pulkovo 1942 / Gauss-Kruger CM 171E";False
2520;"Pulkovo 1942 / Gauss-Kruger CM 177E";False
2521;"Pulkovo 1942 / Gauss-Kruger CM 177W";False
2522;"Pulkovo 1942 / Gauss-Kruger CM 171W";False
2523;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 7";False
2524;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 8";False
2525;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 9";False
2526;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 10";False
2527;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 11";False
2528;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 12";False
2529;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 13";False
2530;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 14";False
2531;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 15";False
2532;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 16";False
2533;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 17";False
2534;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 18";False
2535;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 19";False
2536;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 20";False
2537;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 21";False
2538;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 22";False
2539;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 23";False
2540;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 24";False
2541;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 25";False
2542;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 26";False
2543;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 27";False
2544;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 28";False
2545;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 29";False
2546;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 30";False
2547;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 31";False
2548;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 32";False
2549;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 33";False
2550;"Samboja / UTM zone 50S (deprecated)";False
2551;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 34";False
2552;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 35";False
2553;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 36";False
2554;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 37";False
2555;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 38";False
2556;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 39";False
2557;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 40";False
2558;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 41";False
2559;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 42";False
2560;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 43";False
2561;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 44";False
2562;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 45";False
2563;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 46";False
2564;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 47";False
2565;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 48";False
2566;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 49";False
2567;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 50";False
2568;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 51";False
2569;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 52";False
2570;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 53";False
2571;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 54";False
2572;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 55";False
2573;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 56";False
2574;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 57";False
2575;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 58";False
2576;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 59";False
2577;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 60 (deprecated)";False
2578;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 61";False
2579;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 62";False
2580;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 63";False
2581;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 64";False
2582;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 21E";False
2583;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 24E";False
2584;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 27E";False
2585;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 30E";False
2586;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 33E";False
2587;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 36E";False
2588;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 39E";False
2589;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 42E";False
2590;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 45E";False
2591;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 48E";False
2592;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 51E";False
2593;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 54E";False
2594;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 57E";False
2595;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 60E";False
2596;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 63E";False
2597;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 66E";False
2598;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 69E";False
2599;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 72E";False
2600;"Lietuvos Koordinoei Sistema 1994 (deprecated)";False
2601;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 75E";False
2602;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 78E";False
2603;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 81E";False
2604;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 84E";False
2605;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 87E";False
2606;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 90E";False
2607;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 93E";False
2608;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 96E";False
2609;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 99E";False
2610;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 102E";False
2611;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 105E";False
2612;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 108E";False
2613;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 111E";False
2614;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 114E";False
2615;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 117E";False
2616;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 120E";False
2617;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 123E";False
2618;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 126E";False
2619;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 129E";False
2620;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 132E";False
2621;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 135E";False
2622;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 138E";False
2623;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 141E";False
2624;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 144E";False
2625;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 147E";False
2626;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 150E";False
2627;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 153E";False
2628;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 156E";False
2629;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 159E";False
2630;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 162E";False
2631;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 165E";False
2632;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 168E";False
2633;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 171E";False
2634;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 174E";False
2635;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 177E";False
2636;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 180E";False
2637;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 177W";False
2638;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 174W";False
2639;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 171W";False
2640;"Pulkovo 1942 / 3-degree Gauss-Kruger CM 168W";False
2641;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 7";False
2642;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 8";False
2643;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 9";False
2644;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 10";False
2645;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 11";False
2646;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 12";False
2647;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 13";False
2648;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 14";False
2649;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 15";False
2650;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 16";False
2651;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 17";False
2652;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 18";False
2653;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 19";False
2654;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 20";False
2655;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 21";False
2656;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 22";False
2657;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 23";False
2658;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 24";False
2659;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 25";False
2660;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 26";False
2661;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 27";False
2662;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 28";False
2663;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 29";False
2664;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 30";False
2665;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 31";False
2666;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 32";False
2667;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 33";False
2668;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 34";False
2669;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 35";False
2670;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 36";False
2671;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 37";False
